age,job,marital,education,balance,housing,loan,day,month,duration,contact_count,previous,outcome
36,technician,single,secondary,18,0,0,21,8,67,2,0,0
39,management,married,tertiary,1981,0,0,21,8,1026,4,0,0
35,technician,married,secondary,905,0,1,21,8,114,2,0,0
40,management,married,tertiary,700,1,0,21,8,88,6,0,0
31,technician,single,tertiary,424,0,0,21,8,93,2,0,0
39,management,single,tertiary,86,1,0,21,8,140,4,0,0
45,management,married,tertiary,-459,0,0,21,8,508,6,0,0
30,technician,single,tertiary,6619,1,0,21,8,239,8,0,0
44,management,married,tertiary,7635,0,0,21,8,719,5,0,0
47,management,single,tertiary,440,0,0,21,8,71,4,0,0
47,blue-collar,married,primary,468,0,0,21,8,381,7,0,0
34,management,single,tertiary,0,0,0,21,8,191,2,0,0
56,admin.,married,secondary,1694,0,0,21,8,793,10,0,1
31,management,single,tertiary,284,0,0,21,8,45,4,0,0
37,management,married,tertiary,292,0,0,21,8,133,2,0,0
45,management,married,tertiary,0,0,0,21,8,144,2,0,0
34,technician,single,secondary,202,1,0,21,8,114,2,0,0
37,technician,divorced,secondary,-18,0,0,21,8,870,4,0,0
33,management,married,tertiary,137,1,1,21,8,70,2,0,0
46,management,married,tertiary,549,0,0,21,8,87,8,0,0
34,management,single,tertiary,0,0,0,21,8,129,4,0,0
33,technician,single,tertiary,8097,0,1,21,8,500,2,0,0
36,management,married,tertiary,518,0,0,21,8,48,1,0,0
33,technician,divorced,secondary,557,1,0,21,8,362,1,0,0
30,management,married,tertiary,151,0,0,21,8,121,1,0,0
48,management,married,tertiary,11,1,0,21,8,102,9,0,0
37,management,married,tertiary,21,0,0,21,8,50,12,0,0
43,management,married,tertiary,0,0,0,21,8,127,3,0,0
30,management,single,tertiary,55,0,0,21,8,132,1,0,0
37,self-employed,married,secondary,744,1,1,21,8,161,3,0,0
37,management,married,secondary,510,1,0,21,8,154,6,0,0
53,technician,single,tertiary,1,0,0,21,8,190,1,0,0
33,technician,married,secondary,7621,0,0,21,8,68,1,0,0
55,blue-collar,married,secondary,196,0,0,21,8,81,1,0,1
42,technician,single,secondary,25,1,0,21,8,148,1,0,0
34,technician,single,secondary,161,0,0,21,8,406,1,0,0
49,technician,divorced,secondary,57,0,0,21,8,396,3,0,0
34,management,single,tertiary,197,0,1,21,8,274,4,0,0
49,services,married,secondary,400,0,0,21,8,151,3,0,0
52,management,married,tertiary,291,0,0,21,8,150,3,0,0
57,technician,married,tertiary,0,0,0,21,8,242,5,0,0
57,retired,married,primary,0,0,0,21,8,394,3,0,0
51,housemaid,married,tertiary,990,0,0,21,8,189,5,0,0
33,technician,single,tertiary,316,0,0,21,8,126,3,0,0
33,technician,divorced,secondary,0,0,0,21,8,224,8,0,0
32,management,single,tertiary,41,0,0,21,8,686,5,0,1
35,technician,married,secondary,84,1,0,21,8,415,3,0,0
31,management,married,tertiary,351,0,0,21,8,165,3,0,0
35,management,single,tertiary,0,0,0,21,8,183,8,0,0
32,management,single,tertiary,154,0,1,21,8,301,3,0,0
37,management,married,secondary,38,0,0,21,8,94,13,0,0
55,blue-collar,married,secondary,644,0,0,21,8,42,3,0,0
39,management,married,tertiary,1363,0,0,21,8,294,3,0,0
36,self-employed,married,primary,161,0,0,21,8,239,3,0,0
32,technician,single,tertiary,178,0,0,21,8,159,3,0,0
33,management,single,tertiary,206,0,0,21,8,231,3,0,0
34,self-employed,single,tertiary,462,0,0,21,8,1877,3,0,1
53,housemaid,married,primary,70,0,0,21,8,77,8,0,0
59,blue-collar,married,primary,0,1,1,21,8,140,5,0,0
30,management,married,tertiary,0,0,0,21,8,142,2,0,0
47,technician,married,secondary,11,0,0,21,8,184,3,0,0
31,technician,single,secondary,4,0,0,21,8,102,3,0,0
31,housemaid,married,primary,25,0,0,21,8,169,5,0,0
32,technician,married,secondary,0,0,0,21,8,120,3,0,0
34,management,married,secondary,355,0,0,21,8,314,3,0,0
47,self-employed,married,secondary,3279,0,0,21,8,189,4,0,0
34,technician,married,secondary,22,0,0,21,8,270,3,0,0
33,management,married,tertiary,0,0,1,21,8,148,3,0,0
42,management,married,tertiary,37,0,0,21,8,299,1,0,0
40,technician,married,secondary,318,0,0,21,8,196,4,0,0
41,management,married,secondary,0,0,0,21,8,280,11,0,0
36,technician,single,secondary,0,0,0,21,8,42,1,0,0
30,technician,single,tertiary,69,0,0,21,8,300,1,0,0
54,management,married,tertiary,1090,0,0,21,8,160,7,0,0
33,technician,single,tertiary,255,0,0,21,8,247,3,0,0
33,management,single,tertiary,109,0,0,21,8,122,5,0,0
59,housemaid,married,secondary,454,0,0,21,8,162,1,0,0
30,technician,single,secondary,13,0,0,21,8,379,1,0,0
47,blue-collar,married,primary,0,0,0,21,8,494,4,0,0
53,blue-collar,married,primary,0,0,0,21,8,195,1,0,0
35,management,single,secondary,0,0,0,21,8,163,1,0,0
31,technician,single,tertiary,50,0,0,21,8,794,1,0,0
60,management,married,tertiary,70,0,0,21,8,36,1,0,0
55,blue-collar,married,primary,2384,0,1,21,8,331,20,0,0
46,blue-collar,married,primary,278,0,0,21,8,153,3,0,0
35,management,single,tertiary,-146,1,0,21,8,269,1,0,0
49,blue-collar,married,primary,1898,0,0,21,8,159,1,0,0
30,management,single,tertiary,254,0,0,21,8,202,1,0,0
37,technician,married,secondary,1580,0,0,22,8,92,12,0,0
52,retired,married,secondary,0,0,0,22,8,351,5,0,0
33,technician,divorced,secondary,6,0,0,22,8,239,2,0,0
55,management,married,tertiary,0,0,0,22,8,64,2,0,0
52,retired,married,primary,6,0,0,22,8,82,2,0,0
43,technician,single,tertiary,58,0,0,22,8,97,2,0,0
38,technician,married,tertiary,664,0,0,22,8,242,2,0,0
32,management,single,tertiary,0,0,0,22,8,360,2,0,0
44,management,married,tertiary,38,0,0,22,8,98,5,0,0
41,technician,married,secondary,1344,0,0,22,8,169,6,0,0
47,blue-collar,married,secondary,11305,0,0,22,8,118,6,0,0
50,services,married,primary,-158,0,0,22,8,203,4,0,0
41,management,married,tertiary,15449,0,0,22,8,136,9,0,0
52,management,married,tertiary,1339,1,0,22,8,343,5,0,0
31,technician,married,tertiary,22,0,0,22,8,122,5,0,0
33,technician,single,tertiary,516,0,0,22,8,76,7,0,0
47,admin.,married,secondary,29,0,1,22,8,150,8,0,0
34,technician,married,secondary,260,1,0,22,8,142,2,0,0
33,technician,single,secondary,18,0,0,22,8,93,2,0,0
53,management,married,tertiary,32,0,1,22,8,122,2,0,0
37,unemployed,single,secondary,42,0,0,22,8,99,2,0,0
34,technician,single,secondary,229,0,0,22,8,154,2,0,0
32,technician,single,secondary,-420,0,0,22,8,586,2,0,0
31,technician,divorced,tertiary,0,0,0,22,8,127,2,0,0
52,management,married,tertiary,1227,0,0,22,8,1123,4,0,1
45,technician,single,tertiary,0,0,0,22,8,87,4,0,0
58,services,divorced,secondary,183,0,0,22,8,167,2,0,0
37,management,married,tertiary,981,0,0,22,8,135,2,0,0
46,technician,divorced,tertiary,532,0,0,22,8,491,2,0,0
30,technician,married,secondary,398,1,0,22,8,111,2,0,0
43,technician,married,tertiary,0,0,0,22,8,78,2,0,0
60,self-employed,single,secondary,27,0,0,22,8,40,2,0,0
30,technician,single,tertiary,0,0,0,22,8,34,2,0,0
33,management,married,tertiary,1109,0,0,22,8,306,2,0,0
46,blue-collar,married,primary,255,0,0,22,8,95,2,0,0
42,management,married,secondary,580,0,0,22,8,67,2,0,0
47,management,married,secondary,0,0,1,22,8,644,9,0,0
49,technician,married,secondary,27,0,0,22,8,57,2,0,0
35,self-employed,married,secondary,573,1,1,22,8,140,8,0,0
32,management,single,tertiary,98,0,0,22,8,119,2,0,0
32,management,single,tertiary,522,0,0,22,8,576,2,0,1
31,self-employed,married,tertiary,94,0,0,22,8,579,2,0,1
47,technician,married,secondary,147,0,0,22,8,136,2,0,0
41,technician,married,secondary,965,0,0,22,8,336,10,0,1
32,technician,married,secondary,14,0,0,22,8,313,6,0,0
46,housemaid,single,tertiary,1328,0,0,22,8,1241,2,0,0
36,technician,married,tertiary,0,0,0,22,8,147,2,0,0
36,technician,married,secondary,366,0,1,22,8,136,6,0,0
58,management,divorced,tertiary,0,0,0,22,8,73,3,0,0
34,technician,single,secondary,95,0,0,22,8,119,8,0,0
39,management,single,tertiary,139,0,0,22,8,109,2,0,0
46,blue-collar,married,primary,0,0,0,22,8,65,2,0,0
34,technician,married,tertiary,149,0,0,22,8,739,2,0,1
52,blue-collar,married,secondary,-164,0,0,22,8,314,4,0,0
38,technician,married,secondary,196,0,0,22,8,252,2,0,0
33,management,single,tertiary,321,0,0,22,8,227,2,0,0
56,retired,married,secondary,415,0,0,22,8,158,2,0,0
53,blue-collar,married,primary,109,0,0,22,8,86,4,0,0
58,retired,married,tertiary,183,0,0,22,8,246,2,0,0
35,technician,divorced,secondary,308,0,0,22,8,77,2,0,0
33,technician,single,tertiary,99,0,0,22,8,296,2,0,0
31,management,single,tertiary,1536,0,0,22,8,234,2,0,0
52,management,married,secondary,189,0,0,22,8,90,2,0,0
38,technician,single,secondary,0,0,0,22,8,305,2,0,0
38,management,married,tertiary,546,0,0,22,8,82,2,0,0
44,management,divorced,tertiary,0,0,0,22,8,54,2,0,0
44,technician,married,secondary,267,0,0,22,8,520,2,0,1
46,blue-collar,married,primary,225,0,0,22,8,157,6,0,0
50,admin.,married,secondary,-195,0,0,22,8,119,4,0,0
34,admin.,married,secondary,36,0,0,22,8,192,6,0,0
30,management,single,tertiary,347,0,0,22,8,229,2,0,0
46,blue-collar,married,primary,-44,0,1,22,8,16,13,0,0
30,technician,single,tertiary,1109,0,0,22,8,215,2,0,0
53,blue-collar,married,tertiary,0,0,0,22,8,107,2,0,0
50,self-employed,married,primary,0,0,0,22,8,125,4,0,0
42,self-employed,married,secondary,357,0,0,22,8,94,4,0,0
56,management,married,tertiary,4889,0,0,22,8,705,4,0,0
55,blue-collar,married,primary,419,0,0,22,8,33,8,0,0
49,management,single,tertiary,0,0,0,22,8,205,4,0,0
34,management,single,tertiary,478,1,0,22,8,73,2,0,0
31,technician,single,secondary,1,0,0,22,8,107,2,0,0
53,technician,married,secondary,0,0,0,22,8,77,9,0,0
34,technician,married,secondary,-172,0,0,22,8,177,2,0,0
32,management,single,tertiary,334,0,0,22,8,944,14,0,0
31,management,single,tertiary,10215,0,0,22,8,139,2,0,0
57,technician,married,secondary,20,0,0,22,8,119,2,0,0
48,management,married,tertiary,1335,0,0,22,8,492,7,0,0
37,management,married,tertiary,31,0,0,22,8,72,2,0,0
38,technician,married,tertiary,0,0,0,22,8,82,6,0,0
59,management,divorced,secondary,0,0,0,22,8,125,2,0,0
49,admin.,married,secondary,0,0,0,22,8,115,2,0,0
41,management,married,tertiary,23,0,0,22,8,80,2,0,0
33,management,married,tertiary,4570,0,0,22,8,1258,2,0,1
35,management,married,tertiary,-126,0,0,22,8,82,2,0,0
32,technician,single,secondary,34,0,0,22,8,210,2,0,0
30,management,married,secondary,0,0,0,22,8,78,2,0,0
35,management,single,secondary,1048,0,0,22,8,362,2,0,0
53,blue-collar,married,secondary,25,0,0,22,8,528,2,0,1
43,technician,married,secondary,221,0,0,22,8,73,2,0,0
36,management,single,tertiary,0,0,0,22,8,136,2,0,0
32,technician,single,tertiary,388,1,0,22,8,119,2,0,0
46,technician,divorced,secondary,447,0,1,22,8,314,2,0,0
52,blue-collar,married,primary,796,0,0,22,8,150,2,0,0
43,technician,married,secondary,328,0,0,22,8,79,2,0,0
46,services,married,primary,599,0,0,22,8,257,2,0,0
35,management,married,tertiary,3168,0,0,22,8,24,30,0,0
30,technician,single,tertiary,0,0,0,22,8,69,2,0,0
33,management,married,tertiary,4636,0,0,22,8,129,6,0,0
55,self-employed,married,secondary,100,0,0,22,8,358,4,0,0
49,technician,married,secondary,1982,1,1,22,8,73,15,0,0
40,self-employed,married,secondary,0,0,0,22,8,55,6,0,0
48,technician,married,secondary,23495,0,0,22,8,63,8,0,0
35,technician,married,secondary,19,0,0,22,8,268,2,0,0
51,management,married,tertiary,0,0,0,22,8,111,2,0,0
58,management,single,tertiary,0,0,0,22,8,72,2,0,0
58,blue-collar,married,secondary,371,0,0,22,8,73,2,0,0
37,management,single,tertiary,767,0,0,22,8,160,2,0,0
60,blue-collar,married,primary,864,0,0,22,8,67,4,0,0
36,management,single,tertiary,1520,0,0,22,8,101,2,0,0
45,housemaid,married,secondary,1623,0,0,22,8,192,4,0,0
33,self-employed,married,tertiary,215,0,1,22,8,286,2,0,0
52,blue-collar,married,primary,994,0,0,22,8,109,2,0,0
35,technician,divorced,secondary,54,0,0,22,8,73,2,0,0
36,technician,single,tertiary,1324,0,0,22,8,85,2,0,0
31,technician,single,secondary,125,0,0,22,8,78,2,0,0
57,housemaid,married,secondary,0,0,0,22,8,197,2,0,0
30,management,single,tertiary,370,0,0,22,8,64,2,0,0
55,blue-collar,married,tertiary,1341,0,0,22,8,46,8,0,0
32,technician,single,secondary,90,0,0,22,8,278,2,0,0
35,technician,single,tertiary,296,0,0,22,8,91,2,0,0
54,housemaid,married,primary,179,0,0,22,8,132,2,0,0
35,technician,married,secondary,13,0,0,22,8,94,2,0,0
32,management,single,tertiary,0,0,0,22,8,148,2,0,0
31,technician,single,secondary,5,0,0,22,8,121,2,0,0
57,blue-collar,married,primary,1075,0,0,22,8,164,6,0,0
32,self-employed,married,tertiary,3601,0,0,22,8,171,15,0,0
55,blue-collar,married,primary,396,0,0,22,8,74,2,0,0
55,housemaid,married,secondary,139,0,0,22,8,256,2,0,0
34,technician,single,secondary,559,0,0,22,8,259,2,0,0
46,management,single,tertiary,0,0,0,22,8,686,2,0,1
33,management,single,secondary,-298,0,0,22,8,168,2,0,0
32,technician,single,secondary,0,0,0,22,8,114,2,0,0
49,housemaid,married,secondary,211,0,0,22,8,220,2,0,0
36,technician,married,tertiary,473,0,0,22,8,72,2,0,0
44,management,divorced,tertiary,-26,0,0,22,8,92,4,0,0
46,admin.,married,secondary,154,0,0,22,8,58,2,0,0
36,management,divorced,tertiary,276,1,0,22,8,131,2,0,0
53,services,married,primary,6,0,0,22,8,80,2,0,0
32,management,married,tertiary,282,0,0,22,8,92,2,0,0
52,services,married,secondary,145,0,0,22,8,205,4,0,0
50,housemaid,married,secondary,195,0,0,22,8,168,2,0,0
33,technician,single,secondary,80,0,0,22,8,572,2,0,0
46,services,married,secondary,273,0,0,22,8,565,2,0,1
50,entrepreneur,married,secondary,7907,1,1,22,8,363,2,0,0
57,retired,married,primary,333,0,0,22,8,336,2,0,0
52,management,married,tertiary,0,0,0,22,8,232,2,0,0
49,management,single,tertiary,11,0,0,22,8,251,2,0,0
36,technician,married,secondary,331,0,0,22,8,239,4,0,0
36,management,single,secondary,1898,1,0,22,8,243,4,0,0
39,technician,married,secondary,13165,1,1,22,8,147,4,0,0
48,management,divorced,tertiary,2939,0,0,22,8,91,4,0,0
52,housemaid,married,primary,335,0,0,22,8,217,5,0,0
50,blue-collar,married,primary,1052,0,0,22,8,149,4,0,0
50,management,single,tertiary,0,0,0,22,8,128,4,0,0
33,management,single,tertiary,112,0,0,22,8,112,4,0,0
47,blue-collar,married,primary,9346,0,0,22,8,19,21,0,0
49,management,married,tertiary,234,0,0,22,8,55,6,0,0
35,management,single,tertiary,1496,1,0,22,8,73,4,0,0
46,entrepreneur,married,tertiary,1920,0,0,22,8,604,6,0,1
52,technician,married,secondary,2944,0,0,22,8,22,18,0,0
58,retired,married,primary,701,0,0,22,8,137,4,0,0
43,management,married,tertiary,1,0,0,22,8,239,4,0,0
31,management,divorced,tertiary,-6,0,1,22,8,119,6,0,0
30,technician,married,tertiary,296,0,0,22,8,1809,5,0,0
47,management,married,tertiary,5049,0,0,22,8,47,7,0,0
47,housemaid,divorced,secondary,26,0,0,22,8,48,4,0,0
31,management,single,secondary,2,0,0,22,8,65,4,0,0
30,management,married,tertiary,882,0,0,22,8,102,6,0,0
30,technician,married,secondary,817,1,0,22,8,180,4,0,0
44,management,married,tertiary,1383,0,0,22,8,243,12,0,0
46,management,married,tertiary,144,0,0,22,8,79,4,0,0
30,management,married,tertiary,696,0,0,22,8,187,4,0,0
54,blue-collar,married,primary,2110,1,0,22,8,120,8,0,0
49,admin.,married,secondary,682,0,0,22,8,86,4,0,0
50,admin.,married,primary,82,0,0,22,8,101,4,0,0
38,self-employed,married,tertiary,656,1,0,22,8,508,7,0,0
34,unemployed,married,tertiary,10,0,0,22,8,71,5,0,0
36,technician,married,tertiary,508,0,0,22,8,233,4,0,0
47,management,married,tertiary,286,0,0,22,8,557,7,0,0
36,management,divorced,tertiary,0,0,0,22,8,247,4,0,0
47,blue-collar,married,primary,469,0,0,22,8,208,6,0,0
49,management,married,tertiary,502,0,0,22,8,379,4,0,0
50,technician,married,secondary,0,0,0,22,8,295,5,0,0
59,housemaid,married,primary,57,0,0,22,8,212,11,0,0
34,management,married,secondary,857,1,0,22,8,238,6,0,0
31,management,single,tertiary,-201,1,0,22,8,81,4,0,0
36,technician,single,secondary,159,1,0,22,8,251,4,0,0
30,unemployed,single,tertiary,463,0,0,22,8,374,4,0,0
41,technician,married,secondary,994,0,0,22,8,117,4,0,0
35,self-employed,married,secondary,1256,1,0,22,8,73,7,0,0
31,management,single,tertiary,47,0,0,22,8,361,4,0,0
33,management,single,tertiary,71,0,0,22,8,107,6,0,0
32,management,single,tertiary,17,0,0,22,8,72,4,0,0
50,management,married,tertiary,72,0,0,22,8,171,13,0,0
39,management,single,tertiary,968,1,0,22,8,199,6,0,0
41,technician,married,secondary,0,0,0,22,8,209,2,0,0
32,technician,single,tertiary,195,1,0,22,8,239,2,0,0
35,technician,married,tertiary,1006,0,0,22,8,69,4,0,0
30,technician,single,secondary,3,0,0,22,8,198,2,0,0
32,management,married,tertiary,4,0,0,22,8,195,4,0,0
46,housemaid,married,primary,131,0,0,22,8,234,4,0,0
57,retired,married,primary,318,0,0,22,8,371,4,0,0
39,management,married,tertiary,0,0,0,22,8,714,6,0,0
40,technician,married,tertiary,1207,0,0,22,8,105,3,0,0
60,retired,married,secondary,30,0,0,22,8,629,4,0,0
49,technician,married,tertiary,2950,1,0,22,8,91,16,0,0
32,management,married,tertiary,141,1,1,22,8,10,13,0,0
34,management,single,secondary,0,0,0,22,8,132,4,0,0
59,admin.,married,secondary,1575,1,0,22,8,1241,11,0,1
34,management,single,tertiary,1336,0,0,22,8,217,6,0,0
33,entrepreneur,married,secondary,5809,1,0,22,8,219,4,0,0
40,management,married,tertiary,0,0,0,22,8,61,4,0,0
32,management,single,tertiary,0,0,0,22,8,28,4,0,0
34,management,divorced,tertiary,140,0,0,22,8,80,4,0,0
43,technician,single,secondary,4990,1,0,22,8,88,10,0,0
55,management,divorced,tertiary,1598,0,0,22,8,607,4,0,0
31,technician,single,secondary,354,0,1,22,8,186,2,0,0
57,technician,married,secondary,0,0,0,22,8,527,6,0,0
36,technician,divorced,secondary,433,0,0,22,8,173,3,0,0
36,services,married,secondary,33,1,1,22,8,81,2,0,0
47,housemaid,married,secondary,443,0,0,22,8,222,3,0,0
32,technician,married,tertiary,0,0,0,22,8,277,3,0,0
32,management,married,tertiary,263,0,0,22,8,175,1,0,0
36,technician,single,secondary,664,0,0,22,8,309,3,0,0
35,technician,married,secondary,712,1,1,22,8,97,5,0,0
41,management,married,tertiary,527,0,0,22,8,96,1,0,0
51,blue-collar,married,secondary,548,0,0,22,8,511,4,0,0
45,technician,divorced,secondary,88,1,0,22,8,55,3,0,0
34,management,married,secondary,42,0,0,22,8,82,3,0,0
31,technician,single,secondary,373,0,0,22,8,346,5,0,0
31,management,single,tertiary,55,0,0,22,8,215,1,0,0
59,retired,married,primary,0,0,0,22,8,347,1,0,0
32,technician,married,tertiary,43,0,0,22,8,154,5,0,0
47,services,married,secondary,2322,0,0,22,8,618,1,0,0
35,technician,single,secondary,127,0,0,22,8,203,1,0,0
59,retired,married,primary,0,0,0,22,8,460,1,0,0
56,admin.,married,secondary,150,0,0,22,8,105,1,0,0
41,technician,married,secondary,65,0,0,22,8,157,1,0,0
36,management,single,tertiary,156,0,0,22,8,122,1,0,0
45,technician,married,tertiary,12766,0,0,22,8,129,3,0,0
31,technician,single,tertiary,336,0,0,22,8,661,1,0,0
37,management,married,secondary,261,0,0,22,8,296,3,0,0
31,management,single,tertiary,1308,0,0,22,8,323,3,0,0
45,management,married,tertiary,0,0,0,22,8,112,3,0,0
31,housemaid,single,tertiary,0,0,0,22,8,78,3,0,0
36,technician,married,secondary,287,0,0,22,8,381,6,0,0
30,technician,single,secondary,0,0,0,22,8,79,5,0,0
42,technician,divorced,secondary,2861,0,0,22,8,30,5,0,0
47,services,married,tertiary,871,0,0,22,8,602,9,0,0
37,technician,married,secondary,1725,0,0,22,8,75,7,0,0
31,management,single,tertiary,18,0,0,22,8,332,3,0,0
43,management,married,secondary,445,0,0,22,8,108,18,0,0
30,technician,single,tertiary,0,0,0,22,8,121,2,0,0
31,technician,married,secondary,298,0,0,22,8,436,5,0,0
30,self-employed,married,tertiary,-517,1,1,22,8,123,2,0,0
34,technician,single,tertiary,632,0,0,22,8,215,10,0,0
48,blue-collar,married,primary,2519,0,0,22,8,105,5,0,0
30,services,married,secondary,475,0,0,22,8,192,5,0,0
37,technician,married,tertiary,2043,0,0,22,8,143,4,0,0
53,unemployed,divorced,secondary,468,0,0,22,8,153,6,0,0
31,technician,divorced,tertiary,75,0,0,22,8,34,9,0,0
34,technician,married,tertiary,23,0,0,22,8,289,6,0,0
